sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_1,7,2,2.0166938,-0.6451576574730828,-1.024423092180639,2.7799999144523397
robot_0/link6_sensor_1,0,3,2.1477604,0.5420165974842356,-1.9500004756181193,2.515294732267275
robot_0/link6_sensor_1,1,3,2.284477,0.3455554342461993,-1.9500004463853846,2.6382535100097995
robot_0/link6_sensor_1,2,3,2.439782,0.12238232513783687,-1.9500000618276618,2.777930146557552
robot_0/link6_sensor_1,3,3,2.3936791,-0.08692468997652208,-1.7971597232495604,2.7799999708165197
robot_0/link6_sensor_1,4,3,2.3465154,-0.2876454821253061,-1.648236190251651,2.7799999804019233
robot_0/link6_sensor_1,5,3,2.3011744,-0.48060934887679335,-1.5050679003362484,2.7800000241420575
robot_0/link6_sensor_1,6,3,2.2575524,-0.6662574069164988,-1.367327520246464,2.780000060303551
robot_0/link6_sensor_1,7,3,2.2155533,-0.8449978775237068,-1.2347120434830816,2.7799999798506043
robot_0/link6_sensor_1,0,4,2.0107803,0.4465051241523193,-1.9500004725338045,2.2734959639020054
robot_0/link6_sensor_1,1,4,2.1301293,0.2576485481331836,-1.9500003345607753,2.3737952448174973
robot_0/link6_sensor_1,2,4,2.2645404,0.044958288465470786,-1.9500004072363777,2.4867524397670264
robot_0/link6_sensor_1,3,4,2.417056,-0.19638109897913997,-1.9500000830071658,2.614924562426328
robot_0/link6_sensor_1,4,4,2.5915995,-0.4725763415505259,-1.9500000599806857,2.76160839793102
robot_0/link6_sensor_1,5,4,2.5637465,-0.6930805819986725,-1.8032487735321117,2.78000003084734
robot_0/link6_sensor_1,6,4,2.5097184,-0.8949876965285868,-1.643839080502586,2.7800000115111887
robot_0/link6_sensor_1,7,4,2.4579208,-1.0885606716378098,-1.4910096072534385,2.7800001614919996
robot_0/link6_sensor_1,0,5,1.8902254,0.3624463004210597,-1.9500005083791385,2.06069097724609
robot_0/link6_sensor_1,1,5,1.9953185,0.18086848904956898,-1.950000442083272,2.142811023002616
robot_0/link6_sensor_1,2,5,2.1127858,-0.02208882321119615,-1.9500005521276895,2.234600220060975
robot_0/link6_sensor_1,3,5,2.2449489,-0.25043765275683166,-1.9500003931119017,2.337872800019457
robot_0/link6_sensor_1,4,5,2.3947499,-0.5092610192461591,-1.9500002199265478,2.454927736181986
robot_0/link6_sensor_1,5,5,2.565972,-0.8050955922384972,-1.9499999821095988,2.5887212651495637
robot_0/link6_sensor_1,6,5,2.7635646,-1.1464917507163623,-1.949999990215543,2.7431205319568095
robot_0/link6_sensor_1,7,5,2.759828,-1.3919570618830626,-1.8102692315789701,2.7800000966098657
robot_0/link6_sensor_1,0,6,1.7833083,0.2878967409931358,-1.9500004012922263,1.8719597483628558
robot_0/link6_sensor_1,1,6,1.8765556,0.11322847069612413,-1.950000318353734,1.9393233791474458
robot_0/link6_sensor_1,2,6,1.9800928,-0.08071413369175207,-1.9500004691365402,2.014120566908776
robot_0/link6_sensor_1,3,6,2.095722,-0.2973075779035525,-1.9500003605038847,2.0976533136780358
robot_0/link6_sensor_1,4,6,2.2256932,-0.5407661598771227,-1.95000025745541,2.1915470409110362
robot_0/link6_sensor_1,5,6,2.3728511,-0.8164185648598818,-1.9499999849643004,2.297856771062634
robot_0/link6_sensor_1,6,6,2.540847,-1.131103201414485,-1.9500002370772065,2.419220132733499
robot_0/link6_sensor_1,7,6,2.7344427,-1.493741267022167,-1.9500000557628276,2.559077337848625
robot_0/link6_sensor_1,0,7,1.6878389,0.22132919418805092,-1.9500004710782222,1.703436050746757
robot_0/link6_sensor_1,1,7,1.7711362,0.05318808179213125,-1.9500002628750883,1.7586984474020446
